UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
AL,Municipal,ANADIA,Urbana,ESCOLA MUNICIPAL DR ULISSES BOTELHO,120,"23,880.00"
AL,Municipal,ANADIA,Rural,ESCOLA MUNICIPAL GOV DIVALDO SURUAGY,85,"17,400.00"
AL,Municipal,ANADIA,Urbana,ESCOLA MUNICIPAL IMACULADA CONCEICAO,150,"31,050.00"
AL,Municipal,ANADIA,Rural,ESCOLA MUNICIPAL JOSE TENORIO DE ALBUQUERQUE LINS,82,"27,870.00"
AL,Municipal,ANADIA,Rural,ESCOLA MUNICIPAL LUIZA SURUAGY,41,"17,175.00"
AL,Municipal,ANADIA,Urbana,ESCOLA MUNICIPAL NOSSA SENHORA DA PIEDADE,250,"52,230.00"
AL,Municipal,ANADIA,Rural,ESCOLA MUNICIPAL PE JACKSON DO NASCIMENTO,155,"48,405.00"
AL,Municipal,ARAPIRACA,Urbana,EEFTI PROFA MARIA CLEONICE BARBOSA DE ALMEIDA,180,"35,820.00"
AL,Municipal,ARAPIRACA,Urbana,EMEFEMTI PROFESSOR MARIO CESAR FONTES,400,"59,700.00"
AL,Municipal,ARAPIRACA,Urbana,ESC DE ENS FUND EM TEMPO INT JOSE URSULINO MALAQUIAS,120,"23,880.00"
AL,Municipal,ARAPIRACA,Rural,ESC DE ENS FUND PROFª LINDINALVA EULALIA DE FARIAS,100,"31,020.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENS FUND EM TEMPO INTEGRAL PROFESSOR BENILDO BARBOSA MEDEIROS,376,"71,550.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENS FUND MANOEL JOAO DA SILVA ED EM TEMPO INTEGRAL,120,"34,920.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENS FUND VER JOAO SATURNINO DE ALMEIDA,120,"23,880.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL ANA RITA DE CASSIA,120,"23,880.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL BOM JARDIM,62,"23,970.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL DIVALDO SURUAGY,100,"16,560.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL DJALMA MATHEUS SANTANA,120,"16,560.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL DOMINGOS LOPES DA SILVA,120,"16,560.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL ENEAS BENEDITO DOS SANTOS,180,"52,380.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL EM TEMPO INTEGRAL ZELIA BARBOSA ROCHA,120,"23,880.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL JESUS REDENTOR,100,"21,180.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL JOAO LUCIO DA SILVA,90,"27,990.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL LOJA MACONICA PERFEITA UNIAO II,120,"16,560.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL MANOEL RODRIGUES DA SILVA,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL MARIETA RODRIGUES PEIXOTO,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL PEDRO ARESTIDES DA SILVA,80,"17,460.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL PEDRO CORREIA DAS GRACAS,40,"9,240.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR JAYME DE ALTAVILLA,80,"16,560.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUNDAMENTAL PROFESSOR LUIZ ALBERTO DE MELO,120,"34,920.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUNDAMENTAL SUELY DE A LIMA,100,"16,560.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND ANNA BERNARDES SILVEIRA,120,"24,045.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND ANTONIO C DE OLIVEIRA,120,"31,020.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND CEL PEDRO SURUAGY,240,"28,656.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND CLODOALDO PEDRO DA SILVA,101,"34,635.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND CONEGO EPITACIO RODRIGUES,60,"17,460.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND CRISPINIANO F DE BRITO,100,"21,180.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND DEP JOSE PEREIRA LUCIO,120,"31,020.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND EM TEMPO INTEGRAL CLAUDECY BISPO DOS SANTOS,120,"23,880.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND EM TEMPO INTEGRAL DOM CONSTANTINO LUERS,50,"17,310.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND GERMINO PEDRO DOS SANTOS,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND GOV FERNANDO C DE MELLO,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND GUIMARAES PASSOS,80,"24,240.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND HUGO JOSE CAMELO LIMA,120,"14,328.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND JANY CAMELO LIMA,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND JOSE PEREIRA SOBRINHO,100,"31,020.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND LENA CASTELO BRANCO,106,"34,710.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND MA DAS DORES DE C LIMA,100,"12,708.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND MANOEL HUMBERTO DA COSTA,80,"24,240.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND MARIA DE NAZARE,120,"23,880.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND MONSENHOR JOSE SOARES,90,"19,110.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND OTAVIO LOURENCO DE SOUZA,94,"21,090.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA DE ENSINO FUND TEN CEL LAURY CAPISTRANO,100,"31,020.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND TIBURCIO VALERIANO DA SILVA,100,"12,708.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND VOL MA DAS NEVES BORGES,60,"9,240.00"
AL,Municipal,ARAPIRACA,Urbana,ESCOLA DE ENSINO FUND WALTER BEZERRA LIMA,60,"9,240.00"
AL,Municipal,ARAPIRACA,Rural,ESCOLA ENSINO FUNDAMENTAL JOAO CARLOS DE SOUZA,64,"24,000.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL AURINO MACIEL,120,"14,328.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL DE EDUCACAO BASICA ARTUR RAMOS,556,"23,172.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL DR JOSE TAVARES,245,"10,719.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL MANOEL ANDRE,571,"23,985.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL PE JEFFERSON DE CARVALHO,257,"10,755.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL PROFº JOSE MOACIR TEOFILO,104,"23,640.00"
AL,Estadual,ARAPIRACA,Urbana,ESCOLA ESTADUAL ROTARY,268,"11,556.00"
AL,Municipal,ATALAIA,Urbana,ESCOLA DE 1º GRAU ANTONIO VIEIRA DA COSTA,200,"40,440.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL ASSENTAMENTO BRASILEIRO,30,"10,530.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL JOAO CORDEIRO DE SOUZA JUNIOR,150,"45,450.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL DR DOMINGOS CORREIA,120,"24,240.00"
AL,Municipal,ATALAIA,Urbana,ESCOLA MUNICIPAL DR JOAO CARLOS,180,"35,820.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL FRANCISCO DE ALBUQUERQUE PONTES,200,"59,160.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL FRANCISCO LOPES DE FARIAS,40,"13,560.00"
AL,Municipal,ATALAIA,Urbana,ESCOLA MUNICIPAL JABES FRANCISCO DA SILVA,60,"11,940.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL JOSE MARTINS DE ALMEIDA,200,"59,160.00"
AL,Municipal,ATALAIA,Rural,ESCOLA MUNICIPAL PADRE MEDEIROS NETO,60,"17,460.00"
AL,Municipal,ATALAIA,Urbana,ESCOLA MUNICIPAL SUZANA CRAVEIRO COSTA DE MEDEIROS,250,"52,230.00"
AL,Municipal,ATALAIA,Rural,GRUPO ESCOLAR CICERO CABRAL TOLEDO,60,"17,460.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Rural,ESCOLA MARIA DOLORES GUEDES,46,"17,250.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Urbana,ESCOLA MUL DE ENS FUND MANOEL M DE CARVALHO,150,"31,050.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Urbana,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 7 DE SETEMBRO,100,"21,180.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Urbana,GRUPO ESCOLAR EDJACKSON LEOCADIO DOS SANTOS,150,"31,050.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Rural,GRUPO ESCOLAR MAJ NELSON AUGUSTO DO NASCIMENTO,100,"31,020.00"
AL,Municipal,BARRA DE SANTO ANTONIO,Rural,GRUPO ESCOLAR MUL ANTONIO ALVES DE ARAUJO,35,"13,485.00"
AL,Municipal,BARRA DE SAO MIGUEL,Urbana,ESC DE ENS FUN PROFª MARINALVA G FERREIRA DA SILVA,30,"7,170.00"
AL,Municipal,BARRA DE SAO MIGUEL,Urbana,ESCOLA DE ENSINO FUND JOSE VIEIRA DE ANDRADE,30,"7,170.00"
AL,Municipal,BATALHA,Urbana,ESCOLA DE EDUCACAO BASICA DOUTOR SEVERINO A ARRUDA TEIXEIRA,100,"21,180.00"
AL,Municipal,BATALHA,Rural,ESCOLA DE EDUCACAO BASICA SENADOR RUI PALMEIRA,30,"10,530.00"
AL,Estadual,BATALHA,Urbana,ESCOLA ESTADUAL ADALBERTO MARROQUIM,80,"16,560.00"
AL,Municipal,BATALHA,Urbana,ESCOLA MUL DE EDUC BASICA ANA MARIA MELO COSTA,60,"11,940.00"
AL,Municipal,BATALHA,Urbana,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO RODRIGUES DE MELO,100,"21,180.00"
AL,Municipal,BATALHA,Urbana,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDITE MACARIO DE MELO,70,"16,410.00"
AL,Municipal,BOCA DA MATA,Rural,ESCOLA MUNICIPAL DO ENSINO FUND LAGOA DO PERI-PERI,120,"34,920.00"
AL,Municipal,BOCA DA MATA,Urbana,ESCOLA MUNICIPAL MJ JOSE TENORIO DE A LINS,120,"23,880.00"
AL,Municipal,BOCA DA MATA,Urbana,ESCOLA MUNICIPAL PROFESSORA MARIA NEUZA DE AMORIM DAMASO,60,"11,940.00"
AL,Estadual,BRANQUINHA,Urbana,ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA,40,"1,656.00"
AL,Municipal,BRANQUINHA,Rural,ESCOLA MUNICIPAL DIOGENES BATISTA,100,"31,020.00"
AL,Municipal,BRANQUINHA,Urbana,ESCOLA MUNICIPAL JOSELIO EFIGENIO DE VASCONCELOS,100,"21,180.00"
AL,Municipal,BRANQUINHA,Rural,ESCOLA MUNICIPAL MANOEL CACHATE,28,"10,500.00"
AL,Municipal,BRANQUINHA,Rural,ESCOLA MUNICIPAL SANTO ANTONIO DA BOA VISTA,100,"31,020.00"
AL,Estadual,CAJUEIRO,Urbana,ESCOLA ESTADUAL INAURA CASADO COSTA,60,"7,164.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA ALTINA RIBEIRO TOLEDO,204,"42,900.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO PALMERY S MELO,1006,"143,235.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA CICERO CABRAL TOLEDO,363,"59,700.00"
AL,Municipal,CAJUEIRO,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA ELIAS DE ALBUQUERQUE PONTES,36,"13,500.00"
AL,Municipal,CAJUEIRO,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA EUSTAQUIO TOLEDO MACHADO,117,"30,945.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA IZAURA TOLEDO COSTA,144,"30,960.00"
AL,Municipal,CAJUEIRO,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO TEIXEIRA COSTA,156,"29,052.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE FEBRONIO RIBEIRO COSTA,237,"47,715.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL CORREIA COSTA,96,"21,120.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA MANOEL TOLEDO COSTA,274,"47,700.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SENHORA DO LIVRAMENTO,1020,"152,460.00"
AL,Municipal,CAJUEIRO,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA VEREADOR JOSE MARIA GOMES,257,"47,670.00"
AL,Municipal,CAMPESTRE,Urbana,CENTRO DE ENS FUND MINISTRO RENAN CALHEIROS,200,"40,440.00"
AL,Municipal,CAMPESTRE,Urbana,ESCOLA FRANCISCA BARRETO DA SILVA,100,"21,180.00"
AL,Municipal,CAMPESTRE,Rural,GRUPO ESCOLAR D PEDRO II,22,"10,410.00"
AL,Municipal,CAMPO ALEGRE,Urbana,EMEF MONSENHOR HILDEBRANDO VERISSIMO GUIMARAES,800,"159,840.00"
AL,Municipal,CAMPO ALEGRE,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA MIGUEL MATIAS,500,"100,140.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENS INF E FUND JOAO FERNANDES VIEIRA FILHO,225,"69,615.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL FELIZARDO SOUZA LIMA,260,"76,620.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PEDRO DE OLIVEIRA SANTOS,150,"45,450.00"
AL,Municipal,CAMPO ALEGRE,Urbana,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PROFESSORA ZENOBIA FERREIRA DA SILVA,120,"23,880.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENSINO INFANTIL E ENSINO FUNDAMENTAL CICERO MIZAEL DOS SANTOS,100,"31,020.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL OLIVAL TENORIO COSTA NETO,83,"17,400.00"
AL,Municipal,CAMPO ALEGRE,Rural,ESCOLA MUNICIPAL DE ENSINO INFANTIL E FUNDAMENTAL SENADOR RUI PALMEIRA,112,"34,800.00"
AL,Municipal,CANAPI,Rural,ESCOLA MUNICIPAL ANANETE CAVALCANTE GOMES,120,"34,920.00"
AL,Municipal,CANAPI,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOAO VIEIRA MACIEL,100,"21,180.00"
AL,Municipal,CANAPI,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA PRESIDENTE TANCREDO DE ALMEIDA NEVES,160,"33,120.00"
AL,Municipal,CANAPI,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL DIVINA PASTORA,80,"24,240.00"
AL,Municipal,CANAPI,Rural,ESCOLA MUNICIPAL JOAO BATISTA FIGUEREDO,20,"6,780.00"
AL,Municipal,CANAPI,Rural,ESCOLA MUNICIPAL JOSE FONSECA LINS,120,"34,920.00"
AL,Municipal,CANAPI,Rural,ESCOLA MUNICIPAL MANOEL DE ABREU,20,"6,780.00"
AL,Municipal,CAPELA,Urbana,ESC0LA MUL DE EDUC BAS GOV GERALDO M DE MELO,373,"71,520.00"
AL,Municipal,CAPELA,Rural,ESC MUL DE EDUC BAS JOSEFA MAXIMINIANA DE ARAUJO,33,"13,455.00"
AL,Municipal,CAPELA,Urbana,ESC MUL DE EDUC BAS MARIA STELA CABRAL DE ALMEIDA,91,"21,045.00"
AL,Municipal,CAPELA,Rural,ESCOLA MUL DE EDUCACAO BASICA JOAO DE DEUS,153,"48,375.00"
AL,Municipal,CAPELA,Urbana,ESCOLA MUL DE EDUC BASICA CICERO CABRAL TOLEDO,878,"119,190.00"
AL,Municipal,CAPELA,Urbana,ESCOLA MUL DE EDUC BASICA JOAQUIM DE CERQUEIRA SORIANO,76,"16,500.00"
AL,Municipal,CAPELA,Urbana,ESCOLA MUL E ED BASICA PORFIRIO MOREIRA S NETO,161,"35,535.00"
AL,Municipal,CAPELA,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA ANTONIO MOREIRA,220,"45,060.00"
AL,Municipal,CAPELA,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA BARTOLOMEU FERREIRA DE MELO,363,"93,975.00"
AL,Municipal,CAPELA,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA DR ABDON DE PAULA GOMES,150,"31,050.00"
AL,Municipal,CHA PRETA,Urbana,ESCOLA MUNICIPAL DEPUTADO JOSE MEDEIROS,100,"12,708.00"
AL,Municipal,CHA PRETA,Rural,ESCOLA MUNICIPAL PRESIDENTE EURICO DUTRA,50,"17,310.00"
AL,Municipal,CHA PRETA,Urbana,ESCOLA MUNICIPAL PROFESSORA AMELIA VASCONCELOS,150,"31,050.00"
AL,Municipal,CHA PRETA,Rural,GRUPO ESCOLAR MUNICIPAL RENATO DE HOLANDA BARROS,40,"13,560.00"
AL,Municipal,CHA PRETA,Urbana,UNIDADE ESCOLAR PROFESSOR PEDRO TEXEIRA DE VASCONCELOS,100,"12,708.00"
AL,Municipal,COITE DO NOIA,Rural,ESCOLA DE ENSINO FUND DEP JOSE TOMAZ NONO,40,"4,040.00"
AL,Municipal,COITE DO NOIA,Rural,ESCOLA DE ENSINO FUND FRANCISCO P DA SILVA,30,"3,990.00"
AL,Municipal,COITE DO NOIA,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA PREFEITO JOSE CUSTODIO DA SILVA,40,"2,760.00"
AL,Municipal,COQUEIRO SECO,Urbana,ESC MUN DE EDUCACAO BASICA PAULO SOARES DE ALBUQUERQUE,120,"23,880.00"
AL,Municipal,COQUEIRO SECO,Urbana,ESC MUN DE EDUCACAO BASICA PROFª CELINA PEDROSA NAVARRO,80,"16,560.00"
AL,Municipal,COQUEIRO SECO,Rural,ESC MUN DE EDUCACAO BASICA PROFª MERCIA SILVANA DE L ALMEIDA,47,"17,265.00"
AL,Municipal,COQUEIRO SECO,Urbana,ESC MUN DE EDUCACAO BASICA PROF PEDRO DE CARVALHO PEDROSA,200,"40,440.00"
AL,Municipal,COQUEIRO SECO,Urbana,ESC MUNICIPAL DE EDUCACAO BASICA MARIA ANTONIA DOS REIS,60,"11,940.00"
AL,Municipal,CORURIPE,Rural,ESCOLA DE EDUCACAO BASICA VEREADOR JOSE WILSON MELO NASCIMENTO,200,"59,160.00"
AL,Municipal,CORURIPE,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA ENGENHEIRO GUTTENBERG BREDA NETTO,90,"19,110.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA FAUSTO FERREIRA SIMOES,80,"24,240.00"
AL,Municipal,CORURIPE,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE BUARQUE DA SILVA,100,"21,180.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA JOSE DE CARVALHO SOUZA,100,"31,020.00"
AL,Municipal,CORURIPE,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA LIEGE GAMA ROCHA,250,"52,230.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA NOSSA SRA DO MONTE SERRAT,61,"23,955.00"
AL,Municipal,CORURIPE,Urbana,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSOR MANOEL CECILIO DE JESUS,35,"9,165.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA ANA,100,"31,020.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL DE EDUCACAO BASICA SANTA SOFIA,150,"45,450.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL FRANCISCO AMALIO MARIA,150,"45,450.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL GENERAL GOES MONTEIRO,100,"31,020.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL SANTA TEREZINHA,167,"52,185.00"
AL,Municipal,CORURIPE,Rural,ESCOLA MUNICIPAL SAO RAFAEL,150,"45,450.00"
AL,Municipal,CRAIBAS,Urbana,ESCOLA DE ENSINO FUND ANA CAROLINA DE QUEIROZ,140,"28,500.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA DE ENSINO FUND PEDRO RAMOS FRANCISCO,100,"31,020.00"
AL,Municipal,CRAIBAS,Urbana,ESCOLA MUL DE ENS FUND TEN CEL JOSE BARROS PAES,130,"28,350.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUL VER ANTONIO VENTURA DE OLIVEIRA,46,"17,250.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL ALONSO DE ABREU PEREIRA FILHO,59,"13,545.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL ANTONIO JOVINO DA SILVA,84,"27,900.00"
AL,Municipal,CRAIBAS,Urbana,ESCOLA MUNICIPAL DE ENS FUND PADRE JOSE THEISEN,160,"33,120.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL DELMIRO SOARES DA SILVA,49,"17,295.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL DR JOSE PEREIRA MENDES,61,"23,955.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL FRANCISCO PAULINO,59,"17,445.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL GRACILIANO RAMOS,30,"10,530.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL JOAO DOS SANTOS COSTA,33,"13,455.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL JOAO FRANCISCO DA SILVA,50,"17,310.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL JOSE APRIGIO DA SILVA,88,"27,960.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL MANOEL NERES FILHO,38,"13,530.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL MANOEL VIEIRA DA SILVA,41,"17,175.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL MARIA NUNES DA SILVA,52,"17,340.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL ODILON FRANCISCO LIMA,50,"17,310.00"
AL,Municipal,CRAIBAS,Urbana,ESCOLA MUNICIPAL PEDRO NUNES SOBRINHO,59,"11,925.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL PROFA HILDA MATEUS OLIVEIRA,73,"24,135.00"
AL,Municipal,CRAIBAS,Rural,ESCOLA MUNICIPAL SAO SEBASTIAO,66,"24,030.00"
AL,Estadual,DELMIRO GOUVEIA,Urbana,ESCOLA ESTADUAL DELMIRO GOUVEIA,100,"21,180.00"
AL,Estadual,DELMIRO GOUVEIA,Urbana,ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA,110,"23,730.00"
AL,Estadual,ESTRELA DE ALAGOAS,Urbana,ESCOLA ESTADUAL LUIZ DUARTE,96,"12,672.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL ANTONIO PINTO DE ARAUJO,80,"24,240.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL FRANCISCO DE ASSIS,60,"17,460.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL JOAO MARIANO FILHO,60,"17,460.00"
AL,Municipal,ESTRELA DE ALAGOAS,Urbana,ESCOLA MUNICIPAL JOAO PAULO II,300,"59,700.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL MANOEL MARTINS DOS ANJOS,60,"17,460.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL MANOEL RAIMUNDO VIEIRA,60,"17,460.00"
AL,Municipal,ESTRELA DE ALAGOAS,Rural,ESCOLA MUNICIPAL SANTA LUZIA,40,"13,560.00"
AL,Municipal,FEIRA GRANDE,Urbana,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 07 DE SETEMBRO,100,"21,180.00"
AL,Municipal,FEIRA GRANDE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 1º DE MAIO,20,"2,020.00"
AL,Municipal,FEIRA GRANDE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL 9 DE JANEIRO,30,"10,530.00"
AL,Municipal,FEIRA GRANDE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANIZIO JOSE DE LIRA,78,"8,070.00"
AL,Municipal,FEIRA GRANDE,Rural,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ANTONIO BISPO DE OLIVEIRA,200,"59,160.00"
