UF_ESCOLA,ESFERA_GOVERNO,MUNICIPIO_ESCOLA,LOCALIZACAO_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO
BA,Municipal,ARACI,Rural,ESC JOSE DE ANCHIETA,50,"17,310.00"
BA,Municipal,ARACI,Rural,ESC JOSE FRANCISCO DE SOUZA,47,"17,265.00"
BA,Municipal,ARACI,Urbana,ESC JOSE NILTON DA SILVA SANTIAGO,60,"11,940.00"
BA,Municipal,ARACI,Rural,ESC JOSE PINHEIRO,90,"27,990.00"
BA,Municipal,ARACI,Rural,ESC JUSCELINO KUBITSCHEK,23,"10,425.00"
BA,Municipal,ARACI,Urbana,ESC MARIA DE LOURDES MOTA CARVALHO BARRETO,60,"11,940.00"
BA,Municipal,ARACI,Rural,ESC MARTIM PEREIRA DA SILVA,51,"17,325.00"
BA,Municipal,ARACI,Rural,ESC MELQUIDES VENTURA,50,"17,310.00"
BA,Municipal,ARACI,Rural,ESCOLA CATARINO NUNES DA SILVA,80,"24,240.00"
BA,Municipal,ARACI,Urbana,ESCOLA DE 1º GRAU MARIA LIDIA,80,"16,560.00"
BA,Municipal,ARACI,Urbana,ESCOLA DOM JACKSON BERENGUER PRADO,80,"16,560.00"
BA,Municipal,ARACI,Urbana,ESCOLA ERASMO DE OLIVEIRA CARVALHO,80,"16,560.00"
BA,Municipal,ARACI,Rural,ESCOLA ERASMO OLIVEIRA CARVALHO,120,"34,920.00"
BA,Municipal,ARACI,Urbana,ESCOLA JULIA PINHEIRO ARAUJO,60,"11,940.00"
BA,Municipal,ARACI,Rural,ESCOLA MUNICIPAL BUARQUE DE HOLANDA,60,"17,460.00"
BA,Municipal,ARACI,Urbana,ESCOLA MUNICIPAL FAUSTINA LISBOA PINHEIRO,60,"11,940.00"
BA,Municipal,ARACI,Urbana,ESCOLA MUNICIPAL PROFESSOR ANTOZILDO TORRES MATOS,60,"7,164.00"
BA,Municipal,ARACI,Urbana,ESCOLA PADRE JOAO EUDES ROCHA DE JESUS,60,"11,940.00"
BA,Municipal,ARACI,Urbana,ESCOLA SANTA ISABEL,36,"5,508.00"
BA,Municipal,ARACI,Rural,ESCOLA SAO JOSE,80,"24,240.00"
BA,Municipal,ARACI,Rural,ESCOLA TIRADENTES,80,"24,240.00"
BA,Municipal,ARACI,Urbana,ESCOLA VALDECI SOUSA DE CARVALHO,60,"11,940.00"
BA,Municipal,ARACI,Rural,ESC PRINCESA LEOPOLDINA,34,"13,470.00"
BA,Municipal,ARACI,Rural,ESC PRODUCAO COMUNITARIA DA RIBEIRA,80,"24,240.00"
BA,Municipal,ARACI,Rural,ESC PROFESSORA MAURA LOPES PINHEIRO,50,"17,310.00"
BA,Municipal,ARACI,Rural,ESC SAO JORGE,50,"17,310.00"
BA,Municipal,ARACI,Rural,ESC SETE DE SETEMBRO,48,"17,280.00"
BA,Municipal,ARACI,Rural,ESC TELMA ARAUJO OLIVEIRA,60,"17,460.00"
BA,Municipal,ARACI,Rural,ESC TIO PATINHAS,36,"13,500.00"
BA,Municipal,ARACI,Rural,HERMINIO FERREIRA DE CARVALHO,53,"17,355.00"
BA,Municipal,ARACI,Rural,JOAO BATISTA DOS SANTOS,60,"17,460.00"
BA,Municipal,ARACI,Rural,PEDRO BOAVENTURA DA SILVA,60,"17,460.00"
BA,Municipal,ARAMARI,Urbana,CENTRO EDUCACIONAL JOSE DE ARAUJO BATISTA - CEJAB,180,"35,820.00"
BA,Municipal,ARAMARI,Rural,ESC MUN DEP JAIRO AZI,46,"10,350.00"
BA,Municipal,ARAMARI,Rural,ESCOLA AFRISIO VIEIRA LIMA,33,"8,073.00"
BA,Municipal,ARAMARI,Rural,ESCOLA JOAO PEREIRA DOS SANTOS,46,"17,250.00"
BA,Municipal,ARAMARI,Rural,ESCOLA JOSE BRAZ DA ANUNCIACAO,55,"17,385.00"
BA,Municipal,ARAMARI,Urbana,ESCOLA LUIZ VIANA FILHO,36,"9,180.00"
BA,Municipal,ARAMARI,Urbana,ESCOLA MUNICIPAL GIRASSOL,60,"7,164.00"
BA,Municipal,ARAMARI,Rural,ESCOLA NOSSA SENHORA DA GUIA,48,"17,280.00"
BA,Municipal,ARAMARI,Urbana,ESCOLA SAO LUIZ,100,"21,180.00"
BA,Estadual,ARATUIPE,Urbana,EE - COLEGIO MUNICIPAL PROFESSOR ROCHA PITA,120,"23,880.00"
BA,Municipal,ARATUIPE,Urbana,ESC CLEONICE DA SILVA NUNES,107,"19,020.00"
BA,Municipal,ARATUIPE,Urbana,ESC HUMBERTO DE CAMPOS,43,"11,685.00"
BA,Municipal,ARATUIPE,Rural,ESC MUL ELUZINETE NUNES,28,"10,500.00"
BA,Municipal,ARATUIPE,Urbana,ESC PROF EDVALDO MACHADO BOAVENTURA,100,"21,180.00"
BA,Municipal,ARATUIPE,Rural,ESC SR DO BONFIM,23,"10,425.00"
BA,Municipal,AURELINO LEAL,Rural,ESC AGRUPADA DR VASCO FILHO,70,"24,090.00"
BA,Municipal,AURELINO LEAL,Rural,ESC AGRUPADA PEDRO JOAO LONGO,95,"30,945.00"
BA,Municipal,AURELINO LEAL,Urbana,ESC AMI BARBOSA,218,"45,030.00"
BA,Municipal,AURELINO LEAL,Urbana,ESCOLA AGRUPADA DALILA VASCONCELOS,67,"16,365.00"
BA,Municipal,AURELINO LEAL,Rural,ESCOLA AGRUPADA LUIS MENDES FERREIRA,67,"24,045.00"
BA,Municipal,AURELINO LEAL,Urbana,ESCOLA MUNICIPAL DR FELIX MENDONCA,203,"42,885.00"
BA,Municipal,AURELINO LEAL,Urbana,ESCOLA MUNICIPAL MANOEL ALVES DE SOUZA,194,"40,350.00"
BA,Municipal,AURELINO LEAL,Rural,GRUPO ESCOLAR MANOEL VIEIRA FILHO,101,"34,635.00"
BA,Municipal,AURELINO LEAL,Rural,GRUPO ESCOLAR SILVERIO BORGES,94,"30,930.00"
BA,Municipal,BAIANOPOLIS,Urbana,ESCOLA CAIO TORRES BANDEIRA,70,"5,470.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA DEPUTADO LUIZ BRAGA,20,"1,212.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA FREDERICO RODRIGUES DE OLIVEIRA,80,"6,040.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA JUTAHY MAGALHAES,20,"1,212.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA MATEUS SOUZA VIEIRA,150,"9,666.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA MONTEIRO LOBATO,40,"4,040.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA MUN D PEDRO I,40,"2,424.00"
BA,Municipal,BAIANOPOLIS,Rural,ESCOLA OLAVO BILAC,60,"6,060.00"
BA,Municipal,BAIANOPOLIS,Urbana,ESCOLA RUI BARBOSA,100,"4,140.00"
BA,Municipal,BANZAE,Urbana,CENTRO EDUCACIONAL EDVAL CALASANS,458,"19,038.00"
BA,Municipal,BANZAE,Urbana,ESC MUNICIPAL MARIANA DANTAS DE MATOS,222,"28,494.00"
BA,Municipal,BANZAE,Rural,ESCOLA MUNICIPAL ABRAAO SOUZA GAMA,325,"20,559.00"
BA,Municipal,BANZAE,Rural,ESCOLA MUNICIPAL ALFREDO MACEDO,72,"4,824.00"
BA,Municipal,BANZAE,Rural,ESCOLA MUNICIPAL JOAO BITENCOURT PAIVA,82,"16,722.00"
BA,Municipal,BANZAE,Urbana,ESCOLA MUNICIPAL JOSE BENEVIDES,143,"6,573.00"
BA,Municipal,BANZAE,Rural,ESCOLA MUNICIPAL JOSE CAMILO LELES,58,"10,458.00"
BA,Municipal,BANZAE,Rural,ESCOLA MUNICIPAL JOSE DIONISIO DE OLIVEIRA,54,"10,422.00"
BA,Municipal,BARRA DA ESTIVA,Rural,CEJSP-CENTRO EDUCACIONAL JEROSMIRO SANTOS PEREIRA,100,"31,020.00"
BA,Municipal,BARRA DA ESTIVA,Rural,CENTRO EDUCACIONAL ANTONIO JOAQUIM ALVES,100,"31,020.00"
BA,Municipal,BARRA DA ESTIVA,Rural,CENTRO EDUCACIONAL ANTONIO RODRIGUES,100,"24,180.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,CENTRO EDUCACIONAL CLERISTON ANDRADE,439,"64,215.00"
BA,Municipal,BARRA DA ESTIVA,Rural,CENTRO EDUCACIONAL MAJOR WALDIR MAGALHAES PIRES,115,"34,845.00"
BA,Municipal,BARRA DA ESTIVA,Rural,CERP - CENTRO EDUCACIONAL RIO PRETO,120,"34,920.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,COLEGIO MUNICIPAL PADRE VERGILIO ZOPPI,271,"56,865.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,ESCOLA DE 1º GRAU MOISES FRANCO,65,"16,335.00"
BA,Municipal,BARRA DA ESTIVA,Rural,ESCOLA JOAO JOSE GONCALVES,40,"13,560.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,ESCOLA MUNICIPAL GERACAO DO FUTURO,90,"19,110.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,ESCOLA MUNICIPAL IRACY SILVA CANGUSSU,80,"16,560.00"
BA,Municipal,BARRA DA ESTIVA,Urbana,ESCOLA MUNICIPAL PROFESSORA LUCIVALDA CORREIA FERRAZ PIRES,30,"4,302.00"
BA,Municipal,BARRA DA ESTIVA,Rural,ESCOLA OLAVO MIRANDA CAIRES,29,"6,309.00"
BA,Municipal,BARRA DO CHOCA,Urbana,CENTRO EDUCACIONAL DE BARRA DO CHOCA,360,"47,595.00"
BA,Municipal,BARRA DO CHOCA,Rural,CENTRO EDUCACIONAL DE BARRA NOVA,120,"34,920.00"
BA,Municipal,BARRA DO CHOCA,Rural,CENTRO EDUCACIONAL MANOEL RAMOS,56,"17,400.00"
BA,Municipal,BARRA DO CHOCA,Rural,CENTRO EDUCACIONAL PROFESSOR JORGE DELANO,120,"34,920.00"
BA,Municipal,BARRA DO CHOCA,Urbana,CENTRO EDUCACIONAL PROFESSOR JOSE XAVIER DE AMORIM PRIMO,240,"47,760.00"
BA,Municipal,BARRA DO CHOCA,Urbana,ESCOLA MUNICIPAL ADELIETA RAMALHO,120,"23,880.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL ANA NERY,46,"17,250.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL ANDRE REBOUCAS,20,"6,780.00"
BA,Municipal,BARRA DO CHOCA,Urbana,ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES,120,"21,135.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL D PEDRO II,20,"6,780.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL ELZITA FERNANDES ROCHA,60,"17,460.00"
BA,Municipal,BARRA DO CHOCA,Urbana,ESCOLA MUNICIPAL FRANCISCO AMORIM,120,"23,880.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL IDALIA GALDINO COSTA,40,"13,560.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL JOAO BATISTA FIGUEIREDO,120,"34,920.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL JOSE BONIFACIO,28,"10,500.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL JULIANA,60,"17,460.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL MARLENE SANTANA,120,"34,920.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL PRESIDENTE MEDICI,60,"17,460.00"
BA,Municipal,BARRA DO CHOCA,Urbana,ESCOLA MUNICIPAL PROFESSORA MARIA DA GLORIA AMORIM CORTES,120,"23,880.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL PROFESSOR JOSENILDO LEITE,60,"17,460.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL ROGERIO GUSMAO,40,"13,560.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL RUI BARBOSA,28,"10,500.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL SANTO ANTONIO,60,"17,460.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL SAO JOSE,120,"34,920.00"
BA,Municipal,BARRA DO CHOCA,Urbana,ESCOLA MUNICIPAL TEODULO LEITE,120,"23,880.00"
BA,Municipal,BARRA DO CHOCA,Rural,ESCOLA MUNICIPAL VIEIRA DE MELO,60,"17,460.00"
BA,Municipal,BARRA DO MENDES,Rural,COLEGIO MUNICIPAL CLEONICE MENDONCA,105,"24,030.00"
BA,Municipal,BARRA DO MENDES,Rural,COLEGIO MUNICIPAL DR MANOEL GABRIEL DOS SANTOS,139,"25,011.00"
BA,Municipal,BARRA DO MENDES,Rural,COLEGIO MUNICIPAL EDIZIO MENDONCA,95,"18,567.00"
BA,Municipal,BARRA DO MENDES,Rural,COLEGIO MUNICIPAL JOAQUIM ALVES DE SOUSA,127,"24,903.00"
BA,Municipal,BARRA DO MENDES,Rural,COLEGIO MUNICIPAL JOSE FRANCISCO DE PAULA,124,"24,876.00"
BA,Municipal,BARRA DO MENDES,Rural,ESC JOSE DE ALENCAR,67,"14,427.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA DALILA DULCE DE OLIVEIRA,145,"27,225.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA MANOEL NOVAES,113,"24,015.00"
BA,Municipal,BARRA DO MENDES,Urbana,ESCOLA MUNICIPAL DE 1º GRAU MARCIA MARIA DE CARNEIRO MECCIA,327,"59,670.00"
BA,Municipal,BARRA DO MENDES,Urbana,ESCOLA MUNICIPAL DE 1º GRAU NECY NOVAES,195,"24,219.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA MUNICIPAL JOSE BENICIO DE MATOS,72,"14,472.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA MUNICIPAL MARIA DE LOURDES SODRE DOS SANTOS BASTOS,87,"17,310.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA MUNICIPAL NOSSA SENHORA APARECIDA,73,"17,235.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA OTAVIO MANGABEIRA,68,"24,060.00"
BA,Municipal,BARRA DO MENDES,Rural,ESCOLA SAO JOSE,41,"17,175.00"
BA,Municipal,BARRA DO MENDES,Urbana,GRUPO ESCOLAR DR AURELINO ALVES BARRETO,218,"27,018.00"
BA,Municipal,BARREIRAS,Urbana,CAIC - MURILIO DE AVELLAR HINGEL,150,"31,050.00"
BA,Municipal,BARREIRAS,Urbana,CENTRO EDUCACIONAL LUIZ VIANA FILHO,120,"23,880.00"
BA,Municipal,BARREIRAS,Urbana,CENTRO EDUCACIONAL SAGRADO CORACAO DE JESUS,40,"5,544.00"
BA,Municipal,BARREIRAS,Urbana,CENTRO EDUCACIONAL TARCILO VIEIRA DE MELO,60,"11,940.00"
BA,Municipal,BARREIRAS,Urbana,CENTRO MUNICIPAL DE APRENDIZAGEM PAULO MACHADO,40,"9,240.00"
BA,Municipal,BARREIRAS,Urbana,COLEGIO MUNICIPAL DE APLICACAO OCTAVIO MANGABEIRA FILHO,100,"21,180.00"
BA,Municipal,BARREIRAS,Urbana,COLEGIO MUNICIPAL EURIDES SANTANNA,150,"31,050.00"
BA,Municipal,BARREIRAS,Urbana,COLEGIO MUNICIPAL PADRE VIEIRA,60,"11,940.00"
BA,Municipal,BARREIRAS,Urbana,COLEGIO MUN PROF VALDETE PIEDADE DE HOLANDA,80,"16,560.00"
BA,Estadual,BARREIRAS,Urbana,EE - COLEGIO ESTADUAL DOUTOR ORLANDO DE CARVALHO,194,"24,210.00"
BA,Estadual,BARREIRAS,Urbana,EE - COLEGIO ESTADUAL DUQUE DE CAXIAS,120,"23,880.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL ADROALDO FERNANDES MORAIS,100,"31,020.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL ALCYVANDO LIGOURI DA LUZ I,40,"5,544.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL ALCYVANDO LIGUORI DA LUZ II,30,"4,302.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL ANTONIA MATOS DE OLIVEIRA,50,"7,074.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL ANTONIO BENTO DE FREITAS,40,"9,240.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL ANTONIO MACHADO,40,"13,560.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL CARMOSA FRANCISCA DA SILVA,60,"7,164.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL DE 1º GRAU DO POVOADO BOA SORTE,100,"31,020.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL DE 1º GRAU DO POVOADO DE BARAUNA,60,"17,460.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL DEPUTADO JUAREZ DE SOUZA,60,"11,940.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL DONA MARIA CASTRO E SILVA,40,"9,240.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL DONA QUININHA MELO,50,"11,790.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL DO PARQUE,100,"12,708.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL DR ABILIO FARIAS,60,"17,460.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL IAZINHA PAMPLONA,40,"9,240.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL PAULO FREIRE,80,"16,560.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL PRESIDENTE MEDICI,80,"9,936.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL PROFª CLEONICE LOPES,80,"9,936.00"
BA,Municipal,BARREIRAS,Urbana,ESCOLA MUNICIPAL SANTA LUZIA,100,"12,708.00"
BA,Municipal,BARREIRAS,Rural,ESCOLA MUNICIPAL SAO JOAO - POV RIACHINHO,80,"24,240.00"
BA,Municipal,BARRO ALTO,Urbana,CENTRO DE ESTUDOS HOZANA BATISTA DE OLIVEIRA,50,"11,790.00"
BA,Municipal,BARRO ALTO,Urbana,COLEGIO TANCREDO LIMA,80,"16,560.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL BOM JESUS,44,"17,220.00"
BA,Municipal,BARRO ALTO,Urbana,ESCOLA MUNICIPAL DE 1 GRAU EDIVALDO SANTOS LOPES,160,"28,305.00"
BA,Municipal,BARRO ALTO,Urbana,ESCOLA MUNICIPAL DE BARRO ALTO,250,"40,230.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL DUQUE DE CAXIAS,26,"10,470.00"
BA,Municipal,BARRO ALTO,Urbana,ESCOLA MUNICIPAL JOANA ANGELICA,80,"16,560.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL JOSE TEIXEIRA,20,"6,780.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL JULIAO RODRIGUES,100,"24,195.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL RUI BARBOSA,75,"24,165.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL SANTA TEREZINHA,20,"6,780.00"
BA,Municipal,BARRO ALTO,Rural,ESCOLA MUNICIPAL TIRADENTES,89,"27,975.00"
BA,Municipal,BARROCAS,Urbana,CENTRO EDUC DESEMBARGADOR JULIO VIRGINIO,120,"23,880.00"
BA,Municipal,BARROCAS,Urbana,COLEGIO MUNICIPAL DE BARROCAS,160,"33,120.00"
BA,Municipal,BARROCAS,Rural,ESC DE 1 GRAU JOSE PEDRO MOTA,178,"52,350.00"
BA,Municipal,BARROCAS,Rural,ESC DE 1 GRAU ROQUE AVELINO DE Q FILHO,100,"24,180.00"
BA,Municipal,BARROCAS,Urbana,ESC MUL JORGE LUIZ S SANTOS,54,"11,850.00"
BA,Municipal,BARROCAS,Rural,ESCOLA ANTONIO CANDIDO,126,"41,490.00"
BA,Municipal,BARROCAS,Rural,ESCOLA DANIEL GALDINO,44,"17,220.00"
BA,Municipal,BARROCAS,Rural,ESCOLA DE 1º GRAU LUIZA CECILIA,160,"48,480.00"
BA,Municipal,BARROCAS,Rural,ESCOLA DE 1º GRAU ROQUE AVELINO QUEIROZ,80,"24,240.00"
BA,Municipal,BARROCAS,Rural,ESCOLA JOAO FRANCISCO PEREIRA,130,"41,550.00"
BA,Municipal,BARROCAS,Rural,ESCOLA MUNICIPAL DE SANTA ROSA,97,"30,975.00"
BA,Municipal,BARROCAS,Urbana,GRUPO ESCOLAR AGENOR DE FREITAS,80,"16,560.00"
BA,Municipal,BARRO PRETO,Urbana,ESCOLA MUNICIPAL DOMINGOS CHAVES,332,"68,820.00"
BA,Municipal,BARRO PRETO,Urbana,ESCOLA MUNICIPAL JESUS BOM PASTOR,179,"35,805.00"
BA,Municipal,BARRO PRETO,Urbana,ESCOLA MUNICIPAL OLAVO CLEMENTINO DOS SANTOS,100,"12,708.00"
BA,Municipal,BARRO PRETO,Rural,ESCOLA MUNICIPAL VIRGINIA MARS,178,"52,350.00"
BA,Municipal,BARRO PRETO,Urbana,ESCOLA MUNICIPAL YEDA BARRADAS CARNEIRO,164,"35,580.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA MUNICIPAL ANTONIA PORTO,60,"4,140.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA MUNICIPAL ANTONIO CARLOS MAGALHAES,120,"23,880.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA MUNICIPAL DR JOSE TEIXEIRA DE FREITA,100,"21,180.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA MUNICIPAL GLAUCIA PATERNOSTRO SUZART,140,"28,500.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA PROF EDGARD SANTOS,240,"47,760.00"
BA,Municipal,BELMONTE,Urbana,ESCOLA PROFESSOR LUCIO COELHO,200,"40,440.00"
BA,Municipal,BELMONTE,Urbana,FUNDACAO EDUCACIONAL PEDRO CALMON,100,"21,180.00"
BA,Municipal,BELMONTE,Urbana,GRUPO ESCOLAR CLEMENCEAU TEIXEIRA,300,"59,700.00"
BA,Municipal,BELMONTE,Urbana,GRUPO ESCOLAR PROF LICIA MARIA PATERNOSTRO,120,"23,880.00"
BA,Municipal,BELO CAMPO,Urbana,COLEGIO MUNICIPAL DE BELO CAMPO,100,"21,180.00"
BA,Municipal,BELO CAMPO,Urbana,ESCOLA MUNICIPAL EDVALDO FLORES,150,"31,050.00"
BA,Municipal,BOA NOVA,Urbana,COLEGIO MUNICIPAL VANDICK REIDNER COQUEIRO,90,"19,110.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL ALCIDES FILINTO MAGNAVITA DE SOUZA,60,"17,460.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL ALFREDO DA SILVA CAJA,30,"3,990.00"
BA,Municipal,BOA NOVA,Urbana,ESCOLA MUNICIPAL DR FLORENCIO ARGOLO DOS SANTOS,80,"16,560.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL FERNANDO WILSON MAGALHAES,80,"24,240.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL GOVERNADOR LUIZ VIANA FILHO,80,"24,240.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL HELIO RAMOS,25,"10,455.00"
BA,Municipal,BOA NOVA,Urbana,ESCOLA MUNICIPAL HUGULINO BATISTA DA SILVA,60,"11,940.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL MAURILIO ALVES DE SA,20,"2,020.00"
BA,Municipal,BOA NOVA,Urbana,ESCOLA MUNICIPAL MONTEIRO LOBATO,60,"11,940.00"
BA,Municipal,BOA NOVA,Urbana,ESCOLA MUNICIPAL PADRE EXUPERIO SOUZA GOMES,60,"11,940.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL PADRE MANOEL DA NOBREGA,20,"6,780.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL SEBASTIAO RODRIGUES DOS SANTOS,80,"17,295.00"
BA,Municipal,BOA NOVA,Rural,ESCOLA MUNICIPAL VITAL SOARES,40,"13,560.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,CENTRO EDUCACIONAL DE TERRA BOA,229,"41,805.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,CENTRO EDUCACIONAL DR ORMAN RIBEIRO,141,"27,189.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,CENTRO EDUC DES SILVIA CARNEIRO SANTOS ZARIF,73,"14,481.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,CENTRO INTEGRADO DE FORMACAO FABIO HENRIQUE CERQUEIRA,223,"41,751.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,COLEGIO MUNICIPAL RAFAEL CINCURA,268,"48,204.00"
BA,Municipal,BOA VISTA DO TUPIM,Urbana,ESC EST DE 1 GRAU PROF MAGALHAES NETO,214,"26,982.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,ESC JOVINIANO PEREIRA DA SILVA,96,"18,576.00"
BA,Municipal,BOA VISTA DO TUPIM,Urbana,ESCOLA ABRAHAM LINCOLN,113,"14,265.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,ESCOLA CRISPINIANO CAMPOS,117,"20,925.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,ESCOLA DIONISIO DE AZEVEDO,80,"14,544.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,ESCOLA GUSTAVO VAZ DE QUEIROZ,75,"14,499.00"
BA,Municipal,BOA VISTA DO TUPIM,Rural,ESCOLA MUNICIPAL AVANY AMARAL ANDRADE,49,"10,377.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,CENTRO EDUCACIONAL AGENOR MAGALHAES,360,"71,640.00"
BA,Municipal,BOM JESUS DA LAPA,Rural,CENTRO EDUCACIONAL CAMILO BALDUINO DA SILVA,90,"27,990.00"
BA,Municipal,BOM JESUS DA LAPA,Rural,CENTRO EDUCACIONAL FORMOSO A,447,"128,760.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,EE - CENTRO EDUCACIONAL MUNICIPALIZADO SAO JOSE,120,"23,880.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,EE - ESCOLA MUNICIPALIZADA PADRE FRANCISCO DA SOLEDADE,160,"33,120.00"
BA,Municipal,BOM JESUS DA LAPA,Rural,ESCOLA MUNICIPAL APARECIDA VELINE,83,"27,885.00"
BA,Municipal,BOM JESUS DA LAPA,Rural,ESCOLA MUNICIPAL ARACA-CARIACA,85,"27,915.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,ESCOLA MUNICIPAL BALAO MAGICO,100,"21,180.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,ESCOLA MUNICIPAL BENJAMIM FARAH,100,"21,180.00"
BA,Municipal,BOM JESUS DA LAPA,Urbana,ESCOLA MUNICIPAL BOM JESUS DOS NAVEGANTES,227,"40,215.00"
BA,Municipal,BOM JESUS DA LAPA,Rural,ESCOLA MUNICIPAL DE MORRINHO,29,"10,515.00"
