ANO_REFERENCIA,UF_ESCOLA,MUNICIPIO_ESCOLA,ESFERA_GOVERNO,LOCALIZACAO_ESCOLA,INEP_ESCOLA,NOME_ESCOLA,ALUNADO,TOTAL_RECEBIDO_ADESAO,,,
2016,SP,SAO BERNARDO DO CAMPO,Municipal,Urbana,35217633,VICENTE ZAMMITE MAMMANA DR EMEB,100,R$ 12.708,0,,
2016,CE,PARAIPABA,Municipal,Rural,23247932,VICENTE VASCONCELOS DA SILVA EMEF,120,R$ 20.952,0,,
2016,CE,VARJOTA,Municipal,Rural,23030623,VICENTE TRAJANO DE MESQUITA EEF,46,R$ 17.250,0,,
2016,CE,CAUCAIA,Municipal,Rural,23063602,VICENTE TORQUATO DE ARAUJO EEIEF,120,R$ 34.920,0,,
2016,CE,CEDRO,Municipal,Rural,23140070,VICENTE TEIXEIRA DE MOURA EMEIF,30,R$ 3.990,0,,
2016,CE,AURORA,Municipal,Rural,23158980,VICENTE RODRIGUES DOS SANTOS EEIF,120,R$ 34.920,0,,
2016,SP,AGUAS DE LINDOIA,Estadual,Urbana,35017632,VICENTE RIZZO DR,80,R$ 5.520,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35038234,VICENTE RAO PROFESSOR,200,R$ 8.280,0,,
2016,SP,CAMPINAS,Municipal,Urbana,35059213,VICENTE RAO PROF EMEF,80,R$ 5.520,0,,
2016,CE,ITAPIPOCA,Municipal,Urbana,23038446,VICENTE PRACIANO SAMPAIO EEB,365,R$ 76.035,0,,
2016,SP,OSASCO,Estadual,Urbana,35011083,VICENTE PEIXOTO PROFESSOR,20,R$ 1.380,0,,
2016,CE,MADALENA,Municipal,Urbana,23100109,VICENTE PATRICIO DE ALMEIDA,200,R$ 40.440,0,,
2016,CE,ARACOIABA,Municipal,Rural,23052422,VICENTE NONATO EEIEF,42,R$ 17.190,0,,
2016,PR,CIANORTE,Municipal,Urbana,41009436,VICENTE MACHADO E M EI EF,25,R$ 1.611,0,,
2016,PR,SAO PEDRO DO IVAI,Estadual,Urbana,41040694,VICENTE MACHADO C E EF M,30,R$ 7.170,0,,
2016,SP,SAO PEDRO,Estadual,Urbana,35919354,VICENTE LUIS GROSSO,30,R$ 7.170,0,,
2016,CE,VICOSA DO CEARA,Municipal,Urbana,23178949,VICENTE LUCAS BRAS EEF,88,R$ 19.080,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35005435,VICENTE LEPORACE,350,R$ 42.894,0,,
2016,PR,ALMIRANTE TAMANDARE,Municipal,Urbana,41123344,VICENTE KOCHANY E M VER EF,50,R$ 11.790,0,,
2016,SP,VALINHOS,Municipal,Urbana,35058981,VICENTE JOSE MARCHIORI PREFEITO EMEB,50,R$ 7.140,0,,
2016,CE,PACATUBA,Municipal,Urbana,23083689,VICENTE FERRER DE LIMA EEIEF,120,R$ 23.880,0,,
2016,CE,REDENCAO,Municipal,Rural,23056800,VICENTE FERREIRA DO VALE EMEIEF,80,R$ 24.240,0,,
2016,CE,VICOSA DO CEARA,Municipal,Rural,23014512,VICENTE FERREIRA DE MIRANDA EEF,95,R$ 30.945,0,,
2016,CE,IPAUMIRIM,Municipal,Urbana,23150106,VICENTE FELIZARDO VIEIRA EEF,142,R$ 30.930,0,,
2016,SP,BIRIGUI,Estadual,Urbana,35030259,VICENTE FELICIO PRIMO,230,R$ 47.610,0,,
2016,CE,PENTECOSTE,Municipal,Urbana,23238038,VICENTE FEIJO DE MELO EEIF,200,R$ 40.440,0,,
2016,CE,ARARIPE,Municipal,Rural,23152095,VICENTE ESC MUL SAO,100,R$ 31.020,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35037412,VICENTE DE PAULO DALE COUTINHO GAL EXE,200,R$ 8.280,0,,
2016,CE,CAMOCIM,Municipal,Rural,23003812,VICENTE DE PAULA AGUIAR EEF CEL,60,R$ 17.460,0,,
2016,CE,QUIXERAMOBIM,Municipal,Urbana,23102675,VICENTE DE CASTRO EEF,158,R$ 33.090,0,,
2016,CE,ICO,Municipal,Rural,23142243,VICENTE CHAGAS MOTA E M,100,R$ 31.020,0,,
2016,SP,ARARAS,Estadual,Urbana,35901052,VICENTE CASALE PADOVANI PROFESSOR,223,R$ 47.505,0,,
2016,SP,VALPARAISO,Estadual,Urbana,35029981,VICENTE BARBOSA,40,R$ 2.760,0,,
2016,CE,ITAPIPOCA,Municipal,Urbana,23037822,VICENTE ANTENOR FERREIRA GOMES FILHO EEB,319,R$ 64.305,0,,
2016,CE,SOBRAL,Municipal,Urbana,23025719,VICENTE ANTENOR,120,R$ 23.880,0,,
2016,CE,PEDRA BRANCA,Municipal,Rural,23120339,VICENTE ALVES DE MELO EEIF CENTRO EDUCACIONAL,75,R$ 24.165,0,,
2016,GO,LUZIANIA,Municipal,Rural,52048608,VI ESCOLA POLO MUNICIPAL RURAL JOSE RODRIGUES DOS REIS,30,R$ 10.530,0,,
2016,CE,CAUCAIA,Municipal,Urbana,23233524,VERONICA MARIA SILVA DE MENEZES EEIEF,150,R$ 31.050,0,,
2016,SP,FERNANDO PRESTES,Municipal,Urbana,35278348,VERGILIO DA SILVA CAMARGO EMEF,175,R$ 35.745,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35079881,VEREDAS,300,R$ 59.700,0,,
2016,PE,CABO DE SANTO AGOSTINHO,Municipal,Urbana,26182971,VEREADOR REGINALDO LORETO DA SILVA,200,R$ 40.440,0,,
2016,CE,COREAU,Municipal,Rural,23015675,VEREADOR RAIMUNDO CARDOSO DE ALBUQUERQUE EMEIF,173,R$ 52.275,0,,
2016,CE,OCARA,Municipal,Urbana,23057971,VEREADOR JOSE PIRES DE FREITAS EEF,100,R$ 21.180,0,,
2016,CE,ITAREMA,Municipal,Rural,23006242,VEREADOR JOSE MAURO RIOS EMEF,32,R$ 13.440,0,,
2016,PE,IGARASSU,Municipal,Urbana,26105381,VEREADOR JOSE FRANCISCO FERREIRA,125,R$ 28.275,0,,
2016,CE,BOA VIAGEM,Municipal,Rural,23096683,VEREADOR JOSE DE LIMA E E F,80,R$ 24.240,0,,
2016,RJ,ARARUAMA,Municipal,Urbana,33158363,VEREADOR EDEMUNDO PEREIRA DE SA CARVALHO,20,R$ 4.620,0,,
2016,SP,MOCOCA,Municipal,Urbana,35245896,VERA SANDOVAL MEIRELLES PROFA EMEB,390,R$ 16.530,0,,
2016,CE,ITAPIPOCA,Municipal,Rural,23201410,VERA LUCIA TEIXEIRA EEB,117,R$ 34.875,0,,
2016,SP,CHAVANTES,Municipal,Urbana,35077306,VERA LUCIA ROQUE DE LIMA PROFESSORA ESCOLA MUNICIPAL,38,R$ 9.210,0,,
2016,PR,IBIPORA,Municipal,Urbana,41377834,VERA LUCIA P CASAGRANDE C E M PROF EIEF,80,R$ 5.520,0,,
2016,SP,SAO VICENTE,Municipal,Urbana,35246165,VERA LUCIA MACHADO MASSIS PROFA EMEF,80,R$ 5.520,0,,
2016,SP,APIAI,Estadual,Rural,35919779,VERA LUCIA COSMO LUCENA PROFESSORA,25,R$ 10.455,0,,
2016,PR,JACAREZINHO,Municipal,Urbana,41374100,VERA CECILIA LAMIM E M PROFA EF,100,R$ 6.900,0,,
2016,SP,BAURU,Estadual,Urbana,35025501,VERA CAMPAGNANI PROFA,60,R$ 4.140,0,,
2016,SP,SAO JOSE DOS CAMPOS,Municipal,Urbana,35069048,VERA BABO DE OLIVEIRA PROFA EMEF,300,R$ 59.700,0,,
2016,SP,CAMPINAS,Estadual,Urbana,35902559,VENERANDA MARTINS SIQUEIRA DONA,80,R$ 16.560,0,,
2016,SP,CAJAMAR,Municipal,Urbana,35218259,VENERANDA DE FREITAS PINTO PROF EMEB,150,R$ 31.050,0,,
2016,CE,TAMBORIL,Municipal,Urbana,23094966,VENCESLAU PEREIRA DAMASCENO EMEF,150,R$ 31.050,0,,
2016,PR,RIO NEGRO,Municipal,Urbana,41142950,VENCESLAU MUNIZ E M PROF EI EF,52,R$ 11.820,0,,
2016,CE,IPU,Municipal,Rural,23027606,VENCESLAU FERREIRA CHAVES EMEB,81,R$ 27.855,0,,
2016,SP,CAMPO LIMPO PAULISTA,Municipal,Urbana,35277125,VENANCIO GONZAGA RAMOS VEREADOR EMEF,50,R$ 4.090,0,,
2016,SP,MOJI MIRIM,Estadual,Urbana,35020308,VENANCIO CORONEL,160,R$ 6.624,0,,
2016,SP,IGUAPE,Estadual,Urbana,35034800,VEIGA JUNIOR PROFESSOR,90,R$ 19.110,0,,
2016,CE,GUARACIABA DO NORTE,Municipal,Rural,23010231,VARZEA REDONDA EEIF,40,R$ 13.560,0,,
2016,SP,ARACATUBA,Estadual,Urbana,35030016,VANIOLE DIONYSIO MARQUES PAVAN PROFA,150,R$ 18.630,0,,
2016,PR,ATALAIA,Municipal,Urbana,41019342,VANIA MARIA SIMAO E M EI EF,200,R$ 40.440,0,,
2016,CE,URUBURETAMA,Municipal,Urbana,23251670,VANIA MARIA ARAUJO SAMPAIO PINTO EEIF,100,R$ 21.180,0,,
2016,PR,RIO BONITO DO IGUACU,Municipal,Rural,41353463,VANDERLEI DAS NEVES E M C EI EF,91,R$ 18.531,0,,
2016,CE,BANABUIU,Municipal,Rural,23095849,VANDERLEI DA SILVA AGUIAR EEF,202,R$ 62.790,0,,
2016,SP,FRANCA,Municipal,Urbana,35291043,VANDA THEREZA DE SENNE BADARO PROFA EMEB,20,R$ 1.380,0,,
2016,SP,FRANCISCO MORATO,Municipal,Urbana,35276790,VANDA TERESINHA NALIN PROFA ESCOLA MUNICIPAL,100,R$ 21.180,0,,
2016,PR,RIO AZUL,Municipal,Urbana,41115198,VANDA HESSEL E M PROFA EF,100,R$ 4.140,0,,
2016,SP,BARRETOS,Estadual,Urbana,35036894,VALOIS SCORTECCI,200,R$ 40.440,0,,
2016,CE,PACUJA,Municipal,Rural,23022663,VALFRIDO SALMITO DE ALMEIDA EEIF,66,R$ 24.030,0,,
2016,CE,SENADOR POMPEU,Municipal,Urbana,23122129,VALFRIDO FERREIRA LIMA EEIEF VEREADOR,150,R$ 31.050,0,,
2016,SP,MOJI MIRIM,Estadual,Urbana,35020624,VALERIO STRANG PROF,60,R$ 7.164,0,,
2016,SP,FRANCA,Municipal,Urbana,35073854,VALERIANO GOMES DO NASCIMENTO DR CAIC EMEB,200,R$ 40.440,0,,
2016,SP,FRANCA,Municipal,Urbana,35061190,VALERIA TERESA SPESSOTO FIGUEIREDO PENNA PROFA EMEB,40,R$ 2.760,0,,
2016,SP,GUARUJA,Municipal,Urbana,35442987,VALERIA CRISTINA VIEIRA DA CRUZ SILVA ESCOLA MUNICIPAL,40,R$ 9.240,0,,
2016,SP,CAMPINAS,Estadual,Urbana,35047168,VALENTINA SILVA DE OLIVEIRA FIGUEIREDO DONA,100,R$ 5.515,0,,
2016,SP,ITAPOLIS,Estadual,Urbana,35025136,VALENTIM GENTIL,289,R$ 59.535,0,,
2016,SP,SANTO ANDRE,Estadual,Urbana,35008072,VALENTIM AMARAL DEPUTADO,100,R$ 5.465,0,,
2016,SP,VARGEM GRANDE PAULISTA,Estadual,Urbana,35010406,VALENCIO SOARES RODRIGUES,200,R$ 24.264,0,,
2016,PR,PALOTINA,Municipal,Urbana,41066804,VALE VERDE E M EI EF,50,R$ 11.790,0,,
2016,PR,NOVA LONDRINA,Estadual,Urbana,41001672,VALE DO TIGRE E E EF,25,R$ 4.257,0,,
2016,PR,APUCARANA,Estadual,Urbana,41143418,VALE DO SABER C E EF M,30,R$ 4.302,0,,
2016,PR,FAZENDA RIO GRANDE,Estadual,Urbana,41386582,VALDIVINO PAROLIN ACORDES E E EF,30,R$ 7.170,0,,
2016,CE,QUIXERAMOBIM,Municipal,Rural,23103221,VALDIVINO FERREIRA BRAGA EEF,124,R$ 27.975,0,,
2016,SP,VOTUPORANGA,Municipal,Urbana,35277794,VALDIR GONCALVES DE LIMA PROFESSOR CEM,126,R$ 28.290,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35909105,VALDIR FERNANDES PINTO PROF,100,R$ 6.900,0,,
2016,CE,CANINDE,Municipal,Rural,23199067,VALDIMIRO PEREIRA DE AQUINO ESC MUL,60,R$ 17.460,0,,
2016,CE,SALITRE,Municipal,Rural,23154861,VALDIMIRO JOSE DE LIMA EMEIF,75,R$ 24.165,0,,
2016,CE,MARACANAU,Municipal,Urbana,23081660,VALDENIA ACELINO DA SILVA EMEF,100,R$ 21.180,0,,
2016,CE,MORADA NOVA,Municipal,Rural,23129255,VALDEMIRO GIRAO EEB,70,R$ 24.090,0,,
2016,CE,ARARIPE,Municipal,Rural,23152060,VALDEMAR DE ALENCAR LIMA ESC MUL,183,R$ 58.905,0,,
2016,PR,LARANJEIRAS DO SUL,Municipal,Urbana,41102983,VALDEMAR BOEIRA E M EI EF,90,R$ 11.466,0,,
2016,SP,EMBU,Municipal,Urbana,35227742,VALDELICE APARECIDA MEDEIROS PRASS PROFA EM,80,R$ 9.936,0,,
2016,SP,SAO PAULO,Estadual,Urbana,35002768,VALACE MARQUES PROFESSOR,50,R$ 11.790,0,,
2016,SP,VOTUPORANGA,Estadual,Urbana,35029208,UZENIR COELHO ZEITUNE PROFA,366,R$ 23.380,0,,
2016,SP,JUQUIA,Estadual,Urbana,35034897,USHISUKE MIADAIRA,60,R$ 4.140,0,,
2016,CE,JAGUARETAMA,Municipal,Rural,23135077,URSULA FRANCISCA LOPES PROFESSORA EMEIF,30,R$ 3.990,0,,
2016,PA,BENEVIDES,Municipal,Urbana,15043924,UPEI NUCLEO EDUCACIONAL FIORE,298,R$ 59.670,0,,
2016,PR,REALEZA,Municipal,Urbana,41150694,UNIVERSIDADE DA CRIANCA E M EI EF,143,R$ 30.945,0,,
2016,PI,SAO RAIMUNDO NONATO,Municipal,Rural,22072918,UNIDDADE ESCOLAR JOSE GALDINO,50,R$ 17.310,0,,
2016,RN,CARAUBAS,Municipal,Rural,24006467,UNIDADE XXX ZACARIAS DE SALES ARCO VERDE,20,R$ 6.780,0,,
2016,RN,TANGARA,Municipal,Rural,24044440,UNIDADE XII ACUDE PUBLICO TRAIRI,46,R$ 17.250,0,,
2016,RN,ANTONIO MARTINS,Municipal,Rural,24022241,UNIDADE XI BASILIO REINALDO,24,R$ 10.440,0,,
2016,RN,LUIS GOMES,Municipal,Rural,24013935,UNIDADE VIII OSORIO BEZERRA DE SOUSA,40,R$ 13.560,0,,
2016,RN,VENHA-VER,Municipal,Rural,24014990,UNIDADE VIII DE ENSINO JOSE PESSOA DE CARVALHO,29,R$ 10.515,0,,
2016,RN,VENHA-VER,Municipal,Rural,24014974,UNIDADE VI DE ENSINO JOSE GONCALO CHAVES,21,R$ 10.395,0,,
2016,RN,TANGARA,Municipal,Rural,24044431,UNIDADE V SETE DE SETEMBRO,92,R$ 24.060,0,,
2016,PA,BELEM,Estadual,Urbana,15042073,UNIDADE TECNICA PROF ASTERIO DE CAMPOS,27,R$ 4.275,0,,
2016,PR,IBIPORA,Estadual,Urbana,41029445,UNIDADE POLO C E EF M P,20,R$ 2.772,0,,
2016,PR,JANDAIA DO SUL,Estadual,Urbana,41027809,UNIDADE POLO C E EF M,30,R$ 7.170,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006212,UNIDADE MUNICIPAL VER ANTONIO MACHADO GUIMARAES,60,R$ 17.460,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006492,UNIDADE MUNICIPAL ENS JULIO DAMASCENO RIBEIRO,90,R$ 27.990,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006077,UNIDADE MUNICIPAL DE ENSINO SITIO JOAO LEITE,100,R$ 31.020,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006468,UNIDADE MUNICIPAL DE ENSINO SAO MIGUEL,100,R$ 31.020,0,,
2016,AL,PAO DE ACUCAR,Municipal,Urbana,27006530,UNIDADE MUNICIPAL DE ENSINO RONALCO DOS ANJOS,140,R$ 23.880,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006336,UNIDADE MUNICIPAL DE ENSINO PROF MANOEL ALVES,73,R$ 14.481,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27008339,UNIDADE MUNICIPAL DE ENSINO POCO DO BOM NOME,57,R$ 10.449,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27220389,UNIDADE MUNICIPAL DE ENSINO PEDRO SOARES DOS PRAZERES,100,R$ 31.020,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006107,UNIDADE MUNICIPAL DE ENSINO PE DA SERRA,72,R$ 24.120,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006433,UNIDADE MUNICIPAL DE ENSINO MONSENHOR LYRA,77,R$ 24.195,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006280,UNIDADE MUNICIPAL DE ENSINO JOSE TAVARES DE CASTRO,53,R$ 17.355,0,,
2016,AL,PAO DE ACUCAR,Municipal,Urbana,27006328,UNIDADE MUNICIPAL DE ENSINO JOAQUIM FONSECA,100,R$ 16.560,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006409,UNIDADE MUNICIPAL DE ENSINO JAPAO,20,R$ 6.780,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006379,UNIDADE MUNICIPAL DE ENSINO DE ALECRIM,108,R$ 34.740,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006352,UNIDADE MUNICIPAL DE ENSINO CAP MANOEL REGO,140,R$ 25.020,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006204,UNIDADE MUNICIPAL DE ENSINO CAMPO NOVO,64,R$ 24.000,0,,
2016,AL,PAO DE ACUCAR,Municipal,Urbana,27222756,UNIDADE MUNICIPAL DE ENSINO BRAULIO CAVALCANTE,280,R$ 34.200,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006131,UNIDADE MUNICIPAL DE ENSINO ANA TEREZA DE JESUS,50,R$ 17.310,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006298,UNIDADE MUNICIPAL DE ENSINO ALVARO RODRIGUES FARIAS,55,R$ 17.385,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006166,UNIDADE MUNICIPAL DE ENS PROF JAIME DE ALTAVILLA,100,R$ 18.612,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006158,UNIDADE MUNICIPAL DE ENS PROF ANTONIO DE F MACHADO,100,R$ 18.612,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006190,UNIDADE MUNICIPAL DE ENS DONA PRAZEIRINHA VIEIRA,70,R$ 24.090,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006573,UNIDADE MUNIC DE ENS PROF� M� CELESTE M DE ANDRADE,62,R$ 23.970,0,,
2016,AL,PAO DE ACUCAR,Municipal,Rural,27006182,UNIDADE MUNIC DE ENS JOSE GONCALVES DE ANDRADE,160,R$ 31.020,0,,
2016,RN,ANTONIO MARTINS,Municipal,Rural,24022551,UNIDADE IX SIMFRONIO BATISTA,46,R$ 17.250,0,,
2016,RN,ENCANTO,Municipal,Rural,24013471,UNIDADE IV MANOEL OLIVEIRA,23,R$ 10.425,0,,
2016,MA,VITORINO FREIRE,Municipal,Rural,21084661,UNIDADE INTEGRADA WILSON PINTO,101,R$ 27.855,0,,
2016,MA,OLINDA NOVA DO MARANHAO,Municipal,Rural,21050139,UNIDADE INTEGRADA VEREADOR PEDRO FONSECA LINDOSO,140,R$ 41.700,0,,
2016,MA,LORETO,Municipal,Urbana,21187681,UNIDADE INTEGRADA TIRADENTES,72,R$ 16.440,0,,
2016,MA,ROSARIO,Municipal,Rural,21026939,UNIDADE INTEGRADA TEIXEIRA DE FREITAS,91,R$ 30.885,0,,
2016,MA,VITORINO FREIRE,Municipal,Rural,21084890,UNIDADE INTEGRADA TANCREDO NEVES,126,R$ 41.490,0,,
2016,MA,NOVA OLINDA DO MARANHAO,Municipal,Rural,21083860,UNIDADE INTEGRADA SARNEY FILHO,60,R$ 17.460,0,,
2016,MA,LAGOA DO MATO,Municipal,Rural,21170614,UNIDADE INTEGRADA SAO RAIMUNDO,176,R$ 52.320,0,,
2016,MA,SAO RAIMUNDO DAS MANGABEIRAS,Municipal,Rural,21189811,UNIDADE INTEGRADA SAO LUIS GONZAGA,60,R$ 17.460,0,,
2016,MA,VITORINO FREIRE,Municipal,Rural,21084548,UNIDADE INTEGRADA SAO JOSE,89,R$ 27.975,0,,
2016,MA,PERITORO,Municipal,Rural,21150044,UNIDADE INTEGRADA SAO JOAO DAS NEVES,395,R$ 70.947,0,,
2016,MA,ROSARIO,Municipal,Urbana,21026793,UNIDADE INTEGRADA SAO CAMILO DE LELLES,150,R$ 31.050,0,,
2016,MA,ROSARIO,Municipal,Urbana,21026769,UNIDADE INTEGRADA SANTA TEREZA,200,R$ 40.440,0,,
2016,MA,CIDELANDIA,Municipal,Rural,21201340,UNIDADE INTEGRADA SANTA IZABEL,51,R$ 17.325,0,,
2016,MA,ROSARIO,Municipal,Rural,21026742,UNIDADE INTEGRADA SALUSTIANO SANTOS,160,R$ 48.480,0,,
2016,MA,ROSARIO,Municipal,Urbana,21027030,UNIDADE INTEGRADA RUTH TAVARES,150,R$ 31.050,0,,
2016,MA,LORETO,Municipal,Rural,21231850,UNIDADE INTEGRADA RUI BARBOSA II,63,R$ 23.985,0,,
2016,MA,SANTO ANTONIO DOS LOPES,Municipal,Rural,21109974,UNIDADE INTEGRADA RUI BARBOSA,213,R$ 65.835,0,,
2016,MA,ALTO ALEGRE DO MARANHAO,Municipal,Urbana,21111820,UNIDADE INTEGRADA ROSIMEIRE TORRES NUNES,234,R$ 47.670,0,,
2016,MA,DOM PEDRO,Municipal,Urbana,21127034,UNIDADE INTEGRADA RENATO NUNES,200,R$ 40.440,0,,
2016,MA,DOM PEDRO,Municipal,Urbana,21127310,UNIDADE INTEGRADA RAIMUNDO OLIVEIRA GOMES,200,R$ 40.440,0,,
2016,MA,ROSARIO,Municipal,Urbana,21026424,UNIDADE INTEGRADA PROFESSORA MARIA DAS MERCES TEIXEIRA,200,R$ 40.440,0,,
2016,MA,SAO RAIMUNDO DAS MANGABEIRAS,Municipal,Urbana,21189641,UNIDADE INTEGRADA PROFESSORA CECI TEIXEIRA LIMA E SILVA,60,R$ 11.940,0,,
2016,MA,VITORINO FREIRE,Municipal,Urbana,21084904,UNIDADE INTEGRADA PROFESSOR CARLOS OLIVEIRA SANTOS,461,R$ 95.235,0,,
2016,MA,MARANHAOZINHO,Municipal,Urbana,21233969,UNIDADE INTEGRADA PROFESSOR ANDRE DOS SANTOS BRITO,300,R$ 35.820,0,,
2016,MA,CIDELANDIA,Municipal,Urbana,21094659,UNIDADE INTEGRADA PRESIDENTE JOSE SARNEY,300,R$ 59.700,0,,
2016,MA,GOVERNADOR NUNES FREIRE,Municipal,Urbana,21270910,UNIDADE INTEGRADA PAULO FREIRE,148,R$ 31.020,0,,
2016,MA,LORETO,Municipal,Urbana,21187320,UNIDADE INTEGRADA PADRE GIOCOMO MOLINARI,115,R$ 23.805,0,,
2016,MA,SAO RAIMUNDO DAS MANGABEIRAS,Municipal,Rural,21220336,UNIDADE INTEGRADA PADRE FABIO BERTAGNOLLI,60,R$ 17.460,0,,
2016,MA,VITORINO FREIRE,Municipal,Urbana,21085153,UNIDADE INTEGRADA OSEAS CASTRO,293,R$ 52.155,0,,
2016,MA,ROSARIO,Municipal,Rural,21026688,UNIDADE INTEGRADA NOSSA SENHORA DO ROSARIO,205,R$ 62.835,0,,
2016,MA,CIDELANDIA,Municipal,Rural,21095620,UNIDADE INTEGRADA NOSSA SENHORA DE FATIMA,237,R$ 59.055,0,,
2016,MA,LAGOA DO MATO,Municipal,Rural,21162158,UNIDADE INTEGRADA NOGA SILVA,154,R$ 48.390,0,,
2016,MA,TUTOIA,Municipal,Rural,21273170,UNIDADE INTEGRADA NOBERTO DA CUNHA BARROSO,51,R$ 10.395,0,,
2016,MA,CAXIAS,Municipal,Urbana,21216282,UNIDADE INTEGRADA MUNICIPAL RAIMUNDO NUNES DA SILVA,595,R$ 99.960,0,,
2016,MA,CAXIAS,Municipal,Urbana,21274339,UNIDADE INTEGRADA MUNICIPAL PROFESSOR ARLINDO FERNANDES DE OLIVEIRA,849,R$ 166.920,0,,
2016,MA,CAXIAS,Municipal,Urbana,21217157,UNIDADE INTEGRADA MUNICIPAL PAULO FREIRE,194,R$ 40.350,0,,
2016,MA,CAXIAS,Municipal,Urbana,21159149,UNIDADE INTEGRADA MUNICIPAL MARLY SARNEY COSTA,321,R$ 66.735,0,,
2016,MA,CAXIAS,Municipal,Rural,21216207,UNIDADE INTEGRADA MUNICIPAL MARIA MARQUES COURA,307,R$ 93.885,0,,
2016,MA,CAXIAS,Municipal,Urbana,21216177,UNIDADE INTEGRADA MUNICIPAL MARCIA MARINHO,362,R$ 68.925,0,,
2016,MA,CAXIAS,Municipal,Urbana,21217289,UNIDADE INTEGRADA MUNICIPAL LEONCIO ALVES DE ARAUJO,668,R$ 95.475,0,,
2016,MA,CAXIAS,Municipal,Urbana,21216274,UNIDADE INTEGRADA MUNICIPAL JOAO LOBO,317,R$ 64.275,0,,
2016,MA,CAXIAS,Municipal,Urbana,21158878,UNIDADE INTEGRADA MUNICIPAL GUIOMAR CRUZ ASSUNCAO,504,R$ 95.265,0,,
2016,MA,CAXIAS,Municipal,Rural,21158851,UNIDADE INTEGRADA MUNICIPAL GOVERNADOR PEDRO NEIVA DE SANTANA,407,R$ 122.025,0,,
2016,MA,CAXIAS,Municipal,Urbana,21155798,UNIDADE INTEGRADA MUNICIPAL DEBORAH PEREIRA,584,R$ 119.160,0,,
2016,MA,CAXIAS,Municipal,Urbana,21198747,UNIDADE INTEGRADA MUNICIPAL COELHO NETO,454,R$ 92.730,0,,
2016,MA,LAGO DO JUNCO,Municipal,Rural,21104093,UNIDADE INTEGRADA MESTRE FRANCISCO RODRIGUES CARNEIRO,96,R$ 30.960,0,,
2016,MA,ROSARIO,Municipal,Urbana,21026726,UNIDADE INTEGRADA MARIA JOSE MACAU,300,R$ 59.700,0,,
2016,MA,ROSARIO,Municipal,Rural,21026661,UNIDADE INTEGRADA MARIA DE LOURDES NINA PINHEIRO,23,R$ 10.425,0,,
2016,MA,SANTO ANTONIO DOS LOPES,Municipal,Rural,21109621,UNIDADE INTEGRADA MARECHAL CASTELO BRANCO,86,R$ 27.930,0,,
2016,MA,CIDELANDIA,Municipal,Rural,21094217,UNIDADE INTEGRADA MARCAL GALVAO,186,R$ 45.345,0,,
2016,MA,ROSARIO,Municipal,Rural,21026629,UNIDADE INTEGRADA MANOEL SILVA CANTANHEDE,81,R$ 27.855,0,,
2016,MA,SAO RAIMUNDO DAS MANGABEIRAS,Municipal,Urbana,21260508,UNIDADE INTEGRADA MANOEL DA SILVA COSTA,65,R$ 16.335,0,,
2016,MA,TUTOIA,Municipal,Rural,21273324,UNIDADE INTEGRADA LUCAS BASILIO,99,R$ 18.603,0,,
2016,MA,LAGO DA PEDRA,Municipal,Urbana,21209804,UNIDADE INTEGRADA LINDALVA COELHO ARRUDA,120,R$ 23.880,0,,
2016,MA,SANTA LUZIA DO PARUA,Municipal,Urbana,21083770,UNIDADE INTEGRADA LAURA ESTRELA,360,R$ 71.640,0,,
2016,MA,ROSARIO,Municipal,Urbana,21026599,UNIDADE INTEGRADA KLEPER AQUINO,179,R$ 35.805,0,,
2016,MA,DOM PEDRO,Municipal,Urbana,21126895,UNIDADE INTEGRADA JOSUE MONTELLO,180,R$ 35.820,0,,
2016,MA,LAGO DA PEDRA,Municipal,Urbana,21270457,UNIDADE INTEGRADA JOSE RIBAMAR DE SA,40,R$ 9.240,0,,
